MRG8_SEQ2_TP, 132, 3000000, 3629.23, 0.826621
MRG8_VEC_INNER_TP, 132, 3000000, 6897.01, 0.434971
MRG8_VEC_OUTER_TP, 132, 3000000, 15847.5, 0.189304
MKL_ACCURATE_TP, 132, 3000000, 7536.93, 0.39804
MKL_FAST_TP, 132, 3000000, 7961.85, 0.376797
MRG8_SEQ1_TP, 204, 3000000, 2483.85, 1.2078
MRG8_SEQ2_TP, 204, 3000000, 3505.09, 0.855899
MRG8_VEC_INNER_TP, 204, 3000000, 7112.2, 0.42181
MRG8_VEC_OUTER_TP, 204, 3000000, 15549.8, 0.192928
MKL_ACCURATE_TP, 204, 3000000, 6955.34, 0.431323
MKL_FAST_TP, 204, 3000000, 7764.35, 0.386381
MRG8_SEQ1_TP, 272, 3000000, 2780.32, 1.07901
MRG8_SEQ2_TP, 272, 3000000, 3536.51, 0.848293
MRG8_VEC_INNER_TP, 272, 3000000, 7451.24, 0.402617
MRG8_VEC_OUTER_TP, 272, 3000000, 14768.7, 0.203133
MKL_ACCURATE_TP, 272, 3000000, 7045.7, 0.425792
MKL_FAST_TP, 272, 3000000, 7354.56, 0.40791
MRG8_SEQ1_TP, 68, 4000000, 1955.25, 2.04577
MRG8_SEQ2_TP, 68, 4000000, 2768.93, 1.4446
MRG8_VEC_INNER_TP, 68, 4000000, 5783.65, 0.691605
MRG8_VEC_OUTER_TP, 68, 4000000, 11157.3, 0.35851
MKL_ACCURATE_TP, 68, 4000000, 6819.17, 0.586581
MKL_FAST_TP, 68, 4000000, 7429.14, 0.538421
MRG8_SEQ1_TP, 132, 4000000, 2763.32, 1.44753
MRG8_SEQ2_TP, 132, 4000000, 3627.74, 1.10261
MRG8_VEC_INNER_TP, 132, 4000000, 7020.05, 0.569797
MRG8_VEC_OUTER_TP, 132, 4000000, 14463.1, 0.276566
MKL_ACCURATE_TP, 132, 4000000, 7673.44, 0.521278
MKL_FAST_TP, 132, 4000000, 8200.01, 0.487804
MRG8_SEQ1_TP, 204, 4000000, 2516.53, 1.58949
MRG8_SEQ2_TP, 204, 4000000, 3295.72, 1.21369
MRG8_VEC_INNER_TP, 204, 4000000, 6897.39, 0.579929
MRG8_VEC_OUTER_TP, 204, 4000000, 16169.3, 0.247383
MKL_ACCURATE_TP, 204, 4000000, 7558.33, 0.529218
MKL_FAST_TP, 204, 4000000, 8057.83, 0.496411
MRG8_SEQ1_TP, 272, 4000000, 2766.14, 1.44606
MRG8_SEQ2_TP, 272, 4000000, 3543.01, 1.12898
MRG8_VEC_INNER_TP, 272, 4000000, 7764.71, 0.515151
MRG8_VEC_OUTER_TP, 272, 4000000, 16692.1, 0.239635
MKL_ACCURATE_TP, 272, 4000000, 7288.1, 0.54884
MKL_FAST_TP, 272, 4000000, 7878.48, 0.507712
MRG8_SEQ1, 1, 1000000, 41.3293 * 10^6, 24.1959
MRG8_SEQ2, 1, 1000000, 47.4967 * 10^6, 21.0541
MRG8_VEC_INNER, 1, 1000000, 89.7899 * 10^6, 11.1371
MRG8_VEC_OUTER, 1, 1000000, 178.401 * 10^6, 5.60536
MKL_ACCURATE, 1, 1000000, 131.091 * 10^6, 7.6283
MKL_FAST, 1, 1000000, 154.138 * 10^6, 6.4877
MRG8_SEQ1, 1, 2000000, 41.394 * 10^6, 48.3162
MRG8_SEQ2, 1, 2000000, 47.5467 * 10^6, 42.0639
MRG8_VEC_INNER, 1, 2000000, 89.7713 * 10^6, 22.2788
MRG8_VEC_OUTER, 1, 2000000, 178.161 * 10^6, 11.2258
MKL_ACCURATE, 1, 2000000, 131.615 * 10^6, 15.1959
MKL_FAST, 1, 2000000, 154.446 * 10^6, 12.9495
MRG8_SEQ1, 1, 3000000, 41.4497 * 10^6, 72.3769
MRG8_SEQ2, 1, 3000000, 47.5336 * 10^6, 63.1132
MRG8_VEC_INNER, 1, 3000000, 89.7051 * 10^6, 33.4429
MRG8_VEC_OUTER, 1, 3000000, 178.888 * 10^6, 16.7703
MKL_ACCURATE, 1, 3000000, 131.625 * 10^6, 22.792
MKL_FAST, 1, 3000000, 154.683 * 10^6, 19.3945
MRG8_SEQ1, 1, 4000000, 41.4399 * 10^6, 96.5252
MRG8_SEQ2, 1, 4000000, 47.5237 * 10^6, 84.1685
MRG8_VEC_INNER, 1, 4000000, 89.7333 * 10^6, 44.5765
MRG8_VEC_OUTER, 1, 4000000, 178.811 * 10^6, 22.3699
MKL_ACCURATE, 1, 4000000, 131.478 * 10^6, 30.4233
MKL_FAST, 1, 4000000, 154.374 * 10^6, 25.9111
MRG8_SEQ1_TP, 68, 1000000, 2641.91, 0.378513
MRG8_SEQ2_TP, 68, 1000000, 3006.67, 0.332594
MRG8_VEC_INNER_TP, 68, 1000000, 5422.5, 0.184417
MRG8_VEC_OUTER_TP, 68, 1000000, 9697.81, 0.103116
MKL_ACCURATE_TP, 68, 1000000, 5800.45, 0.1724
MKL_FAST_TP, 68, 1000000, 6208.27, 0.161076
MRG8_SEQ1_TP, 132, 1000000, 2458.7, 0.406718
MRG8_SEQ2_TP, 132, 1000000, 2978.7, 0.335717
MRG8_VEC_INNER_TP, 132, 1000000, 5649.66, 0.177002
MRG8_VEC_OUTER_TP, 132, 1000000, 11299.3, 0.088501
MKL_ACCURATE_TP, 132, 1000000, 5311.26, 0.188279
MKL_FAST_TP, 132, 1000000, 5519.55, 0.181174
MRG8_SEQ1_TP, 204, 1000000, 2277.78, 0.439024
MRG8_SEQ2_TP, 204, 1000000, 2969.84, 0.336719
MRG8_VEC_INNER_TP, 204, 1000000, 5675.65, 0.176191
MRG8_VEC_OUTER_TP, 204, 1000000, 9802.07, 0.102019
MKL_ACCURATE_TP, 204, 1000000, 4737.19, 0.211096
MKL_FAST_TP, 204, 1000000, 4980.77, 0.200772
MRG8_SEQ1_TP, 272, 1000000, 2492.9, 0.401139
MRG8_SEQ2_TP, 272, 1000000, 3061.76, 0.32661
MRG8_VEC_INNER_TP, 272, 1000000, 5787.64, 0.172782
MRG8_VEC_OUTER_TP, 272, 1000000, 8850.61, 0.112987
MKL_ACCURATE_TP, 272, 1000000, 4410.41, 0.226736
MKL_FAST_TP, 272, 1000000, 4521.19, 0.221181
MRG8_SEQ1_TP, 68, 2000000, 2350.15, 0.851011
MRG8_SEQ2_TP, 68, 2000000, 2945.44, 0.679016
MRG8_VEC_INNER_TP, 68, 2000000, 5715.87, 0.349903
